CIDB ID#,SKU,Name,Unit Cost,Measure,Unit,Hidden MU (%),MU (%),Total,Internal Notes,Description,Status,Cost Code,Supplier,Product Link
7649816,,Acen & Co - WSS-COP-RPL-461 - (CIDB 11.1) - Ventia,$193.20,1,m,0,5,$202.86,,"Supply and install replacement 100mm Copper water pipe, type B, straight run and above ground. Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, Armaflex, etc and connection to existing line. Includes removal and disposal of existing pipe, fittings etc and all resultant waste. Assume minimum run 3.0m.",Active,,,
7649817,,Acen & Co - WSS-COP-RPL-462 - (CIDB 11.1) - Ventia,$125.36,1,m,0,5,$131.63,,"Supply and install replacement 100mm Copper water pipe, type B, straight run and underground. Includes copper fittings, clips, elbows, joiners, T pieces, reducers, couplings, etc. Includes excavation, connection to existing line back filling and reinstating to match existing. Includes removal and disposal of existing pipe, fittings etc and all resultant waste. Assume minimum run 3.0m.",Active,,,
7649818,,Acen & Co - WSS-COP-RPL-463 - (CIDB 11.1) - Ventia,$438.02,1,Ea.,0,5,$459.92,,"Supply and install replacement copper water service pipework and pipe fittings to bathroom. Connect from single point entry to room for hot and cold services. Allow to run pipes for shower mixer and head, basin, WC cistern. Excludes tapware and fixtures. Includes removal and disposal of existing pipework and all resultant waste.",Active,,,
7649792,,Acen & Co - WSS-COP-SIN-437 - (CIDB 11.1) - Ventia,$53.52,1,Ea.,0,5,$56.20,,"Supply and install new galvanised metal post, up to 32 x 32mm and 1.0m in length, attach to front stand pipe of hose cock and concrete into ground. Includes clips and excavation for concrete base. Includes removal and disposal of existing post and all resultant waste.",Active,,,
7649804,,Acen & Co - WSS-COP-SIN-449 - (CIDB 11.1) - Ventia,$38.84,1,m,0,5,$40.78,,"Supply and install new Copper water pipe up to 20mm, LAGGED Annealed, type B and above ground. Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, Armaflex, etc and connection to existing line. Includes removal and disposal of existing pipe, fittings, etc. and all resultant waste. Assume minimum run 3.0m. ",Active,,,
7649793,,Acen & Co - WSS-CPF-REP-438 - (CIDB 11.1) - Ventia,$16.70,1,Ea.,0,5,$17.54,,"Refit stand pipe of hose cock to wall or stack, including clips. Includes removal and disposal of all resultant waste. ",Active,,,
7649823,,Acen & Co - WSS-PEP-RPL-468 - (CIDB 11.1) - Ventia,$503.39,1,Ea.,0,5,$528.56,,"Supply and install replacement PEX water service pipework and pipe fittings to bathroom (equivalent to Auspex). Connect from single point entry to room for hot and cold services. Allow to run pipes for shower mixer and head, basin, WC cistern. Excludes tapware and fixtures. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649824,,Acen & Co - WSS-PEP-RPL-469 - (CIDB 11.1) - Ventia,$506.86,1,Ea.,0,5,$532.20,,"Supply and install replacement PEX water service pipework and pipe fittings to bathroom (equivalent to Auspex). Connect from single point entry to room for hot and cold services. Allow to run pipes for shower breech set and head, basin, WC cistern. Excludes tapware and fixtures. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649825,,Acen & Co - WSS-PEP-RPL-470 - (CIDB 11.1) - Ventia,$525.63,1,Ea.,0,5,$551.91,,"Supply and install replacement PEX water service pipework and pipe fittings to bathroom (equivalent to Auspex). Connect from single point entry to room for hot and cold services. Allow to run pipes for shower over bath breech set and head, basin, WC cistern. Excludes tapware and fixtures. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649819,,Acen & Co - WSS-PEP-SIN-464 - (CIDB 11.1) - Ventia,$138.29,1,Ea.,0,5,$145.20,,"Supply and install new PEX Shower Set 200CTR with Riser (equivalent to Auspex). Includes connection to water service, and removal and disposal of existing and all resultant waste.",Active,,,
7649820,,Acen & Co - WSS-PEP-SIN-465 - (CIDB 11.1) - Ventia,$182.10,1,Ea.,0,5,$191.21,,"Supply and install new PEX Bath/Shower Set 200CTR with Riser (equivalent to Auspex). Includes connection to water service, and removal disposal of existing and all resultant waste.",Active,,,
7649821,,Acen & Co - WSS-PEP-SIN-466 - (CIDB 11.1) - Ventia,$202.46,1,Ea.,0,5,$212.58,,"Supply and install new Manifold, 3 Port, 16-20mm x 20mm Open End (Equivalent to Auspex). Includes connection to water service, and removal and disposal of existing and all resultant waste.",Active,,,
7649822,,Acen & Co - WSS-PEP-SIN-467 - (CIDB 11.1) - Ventia,$26.83,1,m,0,5,$28.17,,"Supply and install new 25mm Pipe PEX 100 Lilac (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc., and connection to existing line. Includes removal and disposal of existing pipe, fittings, clips, elbows, joiners, etc and all resultant waste.",Active,,,
7649826,,Acen & Co - WSS-PEP-SIN-471 - (CIDB 11.1) - Ventia,$21.42,1,m,0,5,$22.49,,"Supply and install new 16mm PEX Pipe 100 (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649827,,Acen & Co - WSS-PEP-SIN-472 - (CIDB 11.1) - Ventia,$29.65,1,m,0,5,$31.13,,"Supply and install new 16mm PEX Pipe 100 Lagged (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649828,,Acen & Co - WSS-PEP-SIN-473 - (CIDB 11.1) - Ventia,$21.51,1,m,0,5,$22.59,,"Supply and install new 16mm PEX Pipe 100 Red (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649829,,Acen & Co - WSS-PEP-SIN-474 - (CIDB 11.1) - Ventia,$24.03,1,m,0,5,$25.23,,"Supply and install new R0.3 Preinsulated 16mm PEX Pipe 100 Red (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649830,,Acen & Co - WSS-PEP-SIN-475 - (CIDB 11.1) - Ventia,$21.80,1,m,0,5,$22.89,,"Supply and install new 16mm PEX Pipe 100 Green (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649831,,Acen & Co - WSS-PEP-SIN-476 - (CIDB 11.1) - Ventia,$21.80,1,m,0,5,$22.89,,"Supply and install new 16mm PEX Pipe 100 Lilac (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649832,,Acen & Co - WSS-PEP-SIN-477 - (CIDB 11.1) - Ventia,$22.64,1,m,0,5,$23.77,,"Supply and install new 20mm PEX Pipe 100 (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649833,,Acen & Co - WSS-PEP-SIN-478 - (CIDB 11.1) - Ventia,$22.36,1,m,0,5,$23.48,,"Supply and install new 20mm PEX Pipe 100 Red (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649834,,Acen & Co - WSS-PEP-SIN-479 - (CIDB 11.1) - Ventia,$24.92,1,m,0,5,$26.17,,"Supply and install new R0.3 Preinsulated 20mm PEX Pipe 100 Red (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649835,,Acen & Co - WSS-PEP-SIN-480 - (CIDB 11.1) - Ventia,$22.77,1,m,0,5,$23.91,,"Supply and install new 20mm PEX Pipe 100 Green (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649836,,Acen & Co - WSS-PEP-SIN-481 - (CIDB 11.1) - Ventia,$22.77,1,m,0,5,$23.91,,"Supply and install new 20mm PEX Pipe 100 Lilac (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649837,,Acen & Co - WSS-PEP-SIN-482 - (CIDB 11.1) - Ventia,$29.36,1,m,0,5,$30.83,,"Supply and install new 25mm PEX Pipe 100 Red (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649838,,Acen & Co - WSS-PEP-SIN-483 - (CIDB 11.1) - Ventia,$30.83,1,m,0,5,$32.37,,"Supply and install new R0.3 Pre-insulated 25mm PEX Pipe 100 Red (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649839,,Acen & Co - WSS-PEP-SIN-484 - (CIDB 11.1) - Ventia,$29.36,1,m,0,5,$30.83,,"Supply and install new 25mm PEX Pipe 100 Green (equivalent to Auspex). Includes fittings, clips, elbows, joiners, T pieces, reducers, couplings, adapters, brazing tails, etc and connection to existing line. Includes removal and disposal of existing and all resultant waste.",Active,,,
7649842,,Acen & Co - WSS-VAL-IAR-487 - (CIDB 11.1) - Ventia,$52.98,1,Ea.,0,5,$55.63,,"Inspect Containment Backflow Prevention Device, and provide report and Certificate of Compliance to Authority Requirements up to 100mm surface.",Active,,,
7649795,,Acen & Co - WSS-VAL-RPL-440 - (CIDB 11.1) - Ventia,$57.71,1,Ea.,0,5,$60.60,,"Supply and install replacement water hammer arrestor. Includes removal and disposal of existing where required, and all resultant waste. ",Active,,,
7649840,,Acen & Co - WSS-VAL-RPL-485 - (CIDB 11.1) - Ventia,$474.26,1,Ea.,0,5,$497.97,,"Supply and install replacement thermostatic mixing valve (TMV), including issue of Certificate of Compliance. Includes removal and disposal of existing and all resultant waste. Class 2 buildings only.",Active,,,
7649841,,Acen & Co - WSS-VAL-SER-486 - (CIDB 11.1) - Ventia,$54.73,1,Ea.,0,5,$57.47,,"Service existing thermostatic mixing valve (TMV), and issue of Certificate of Compliance.",Active,,,
7649796,,Acen & Co - WSS-VAL-SIN-441 - (CIDB 11.1) - Ventia,$89.00,1,Ea.,0,5,$93.45,,"Supply and install new adjustable Pressure Reduction Valve, up to 20mm. Includes all fittings connected to existing water service. Includes removal and disposal of existing pressure reduction valve, all fittings and all resultant waste.",Active,,,
7649797,,Acen & Co - WSS-VAL-SIN-442 - (CIDB 11.1) - Ventia,$115.06,1,Ea.,0,5,$120.81,,"Supply and install new adjustable 25mm Pressure Reduction Valve. Includes all fittings connected to existing water service. Includes removal and disposal of existing pressure reduction valve, fittings and all resultant waste.",Active,,,
7649843,,Acen & Co - WSS-VAL-SIN-488 - (CIDB 11.1) - Ventia,$138.02,1,Ea.,0,5,$144.92,,"Supply and install new adjustable 32mm Pressure Reduction Valve, including all fittings and connection to existing water service. Includes removal and disposal of all resultant waste. ",Active,,,
7649844,,Acen & Co - WSS-VAL-SIN-489 - (CIDB 11.1) - Ventia,$298.81,1,Ea.,0,5,$313.75,,"Supply and install new adjustable 40mm Pressure Reduction Valve, including all fittings and connection to existing water service. Includes removal and disposal of all resultant waste. ",Active,,,
7649845,,Acen & Co - WSS-VAL-SIN-490 - (CIDB 11.1) - Ventia,$404.22,1,Ea.,0,5,$424.43,,"Supply and install new adjustable 50mm Pressure Reduction Valve, including all fittings and connection to existing water service. Includes removal and disposal of all resultant waste. ",Active,,,
7649846,,Acen & Co - WSS-VAL-SIN-491 - (CIDB 11.1) - Ventia,$59.88,1,Ea.,0,5,$62.87,,"Supply and install new PEX Ball Valve 16mm x 16mm (equivalent to Auspex), including all fittings and connection to existing water service. Includes removal and disposal of all resultant waste. ",Active,,,
7649849,,Acen & Co - WSS-VAL-SIN-494 - (CIDB 11.1) - Ventia,$33.14,1,Ea.,0,5,$34.80,,"Supply and fit 20mm �3 star� flow restrictor tap valve, to hot/cold tap. Includes removal and disposal of all resultant waste. ",Active,,,
7649850,,Acen & Co - WSS-VAL-SIN-495 - (CIDB 11.1) - Ventia,$35.97,1,Ea.,0,5,$37.77,,"Supply and fit vandal proof 20mm �3 star� flow restrictor tap valve, to hot/cold tap. Includes removal and disposal of all resultant waste. ",Active,,,
7650031,,Acen & Co - WWF-CTL-REP-190 - (CIDB 11.1) - Ventia,$22.13,1,Ea.,0,5,$23.24,,Supply and install wall tile to replace ceramic soap holder surface mounted. Adhesive fixed. Colour to match existing. Grout joints. Includes removal and disposal of existing soap holder and all resultant waste.,Active,,,
7650032,,Acen & Co - WWF-CTL-REP-191 - (CIDB 11.1) - Ventia,$26.21,1,Ea.,0,5,$27.52,,"Supply and install wall tile to replace soap holder recessed ceramic, 150mm x 150mm size. Adhesive fixed. Colour to match existing. Silicone sealed. Includes removal and disposal of existing soap holder and all resultant waste.",Active,,,
7650033,,Acen & Co - WWF-CTL-REP-28 - (CIDB 11.1) - Ventia,$20.53,1,m2,0,5,$21.56,,Clean out joints and re-grout existing wall tiles. Mould-resistant grout. Rounded up to nearest 0.1 m2. Includes removal and disposal of all resultant waste.,Active,,,
7650034,,Acen & Co - WWF-CTL-REP-29 - (CIDB 11.1) - Ventia,$28.04,1,Ea.,0,5,$29.44,,"Clean out all joints between bath and tiles, and apply silicone sealant. Colour as directed. Includes removal and disposal of all resultant waste.",Active,,,
7650035,,Acen & Co - WWF-CTL-REP-30 - (CIDB 11.1) - Ventia,$29.89,1,Ea.,0,5,$31.38,,"Clean out joints to shower recess corners, floor and wall, and apply silicone sealant. Colour of sealant as directed. Includes removal and disposal of all resultant waste.",Active,,,
7650036,,Acen & Co - WWF-CTL-REP-31 - (CIDB 11.1) - Ventia,$29.65,1,Ea.,0,5,$31.13,,"Clean out horizontal and vertical joints between kitchen benches and tiles, etc, and apply silicone sealant. Colour of sealant as directed. Includes removal and disposal of all resultant waste.",Active,,,
7650037,,Acen & Co - WWF-CTL-REP-32 - (CIDB 11.1) - Ventia,$9.49,1,m,0,5,$9.96,,"Supply and install silicone sealer to flexible joints, any type. Includes removal of existing sealer and disposal of all resultant waste. ",Active,,,
7650028,,Acen & Co - WWF-CTL-RPL-10 - (CIDB 11.1) - Ventia,$59.08,1,m2,0,5,$62.03,,"Supply and install splashback tiles, as per specification, adhesive fix tiles, colour to match existing. Quantity rounded to nearest 0.5m. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7647968,,Acen & Co - WWF-CTL-RPL-11 - (CIDB 11.1) - Ventia,$139.31,1,m2,0,5,$146.28,,Supply and install replacement kitchen ceramic tile splashback. Includes grout and silicone seal to all external edges. Includes new tile backing board to existing surface. Item includes removal of existing and disposal of all resultant waste.,Active,,,
7650026,,Acen & Co - WWF-CTL-RPL-21 - (CIDB 11.1) - Ventia,$21.98,1,m,0,5,$23.08,,"Supply and install skirting tiles, as per specification, adhesive fixed, colour to match existing. Quantity rounded to nearest 0.5m. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650027,,Acen & Co - WWF-CTL-RPL-22 - (CIDB 11.1) - Ventia,$25.16,1,m,0,5,$26.42,,"Supply and install skirting tiles and F.C strip, as per specification, adhesive fix tiles, colour to match existing. Quantity rounded to nearest 0.5m. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650029,,Acen & Co - WWF-CTL-RPL-24 - (CIDB 11.1) - Ventia,$59.82,1,m2,0,5,$62.81,,"Supply and install splashback tiles and F.C strip, as per specification, adhesive fix tiles, colour to match existing. Quantity rounded to nearest 0.5m. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650030,,Acen & Co - WWF-CTL-RPL-25 - (CIDB 11.1) - Ventia,$16.88,1,Ea.,0,5,$17.72,,"Supply and fix ceramic wall tiles, as per specification, body tiles, replacement of up to 20 tiles in a dwelling. Surface to be dry before installing new tile. Grout joints. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650038,,Acen & Co - WWF-CTL-RPL-33 - (CIDB 11.1) - Ventia,$31.20,1,Ea.,0,5,$32.76,,"Supply and install pair of two matching bath vents to bath riser, 150mm x 75mm size each. Colour to match wall tiles. Includes removal and disposal of existing bath vents and all resultant waste. ",Active,,,
7650039,,Acen & Co - WWF-CTL-RPL-34 - (CIDB 11.1) - Ventia,$112.86,1,m2,0,5,$118.50,,"Supply and install ceramic wall tiles, adhesive fixed. Includes preparation of wall. Firmly place tiles, joints to be well filled, keep straight and leave all surfaces to true and level planes. Colour as directed. Quantity rounded up to the nearest 0.1m2. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650040,,Acen & Co - WWF-CTL-RPL-35 - (CIDB 11.1) - Ventia,$91.85,1,Ea.,0,5,$96.44,,"Supply and install bath riser. Leave all surfaces ready for adhesive fixed tiles. Tiles fixed on top of timber frame, cement sheet lined or brick. Includes removal and disposal of existing bath riser and all resultant waste. ",Active,,,
7650041,,Acen & Co - WWF-CTL-RPL-36 - (CIDB 11.1) - Ventia,$143.10,1,m2,0,5,$150.25,,"Supply and install ceramic wall tiles, adhesive fixed with grout to new F.C sheeting with waterproofing membrane layer. Includes flexible filler to joints. Quantity rounded up to the nearest 0.1m2. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650042,,Acen & Co - WWF-CTL-RPL-37 - (CIDB 11.1) - Ventia,$78.02,1,m,0,5,$81.92,,"Supply, and install tile splash back, 4 courses high, adhesive fixed, colour as directed. Quantity rounded to nearest 200mm. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650043,,Acen & Co - WWF-CTL-RPL-38 - (CIDB 11.1) - Ventia,$68.47,1,m,0,5,$71.89,,"Supply, and install tile splash back, 3 courses high, adhesive fixed, colour as directed. Quantity rounded to nearest 200mm. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650044,,Acen & Co - WWF-CTL-RPL-39 - (CIDB 11.1) - Ventia,$46.97,1,m,0,5,$49.32,,"Supply, and install tile splash back, 2 courses high, adhesive fixed, colour as directed. Quantity rounded to nearest 200mm. Includes removal and disposal of existing tiles and all resultant waste.",Active,,,
7650045,,Acen & Co - WWF-CTL-RPL-40 - (CIDB 11.1) - Ventia,$106.21,1,Ea.,0,5,$111.52,,"Supply and install bath hob. Leave all surfaces ready for adhesive fixed tiles. Hob to be constructed from timber frame, cement sheet lined or brick, to match existing. Includes removal and disposal of existing hob and all resultant waste.",Active,,,
7650420,,Acen & Co - WWF-CTL-RPL-41 - (CIDB 11.1) - Ventia,$17.45,1,Ea.,0,5,$18.32,,"Supply and fix 152 x 152 ceramic wall tile - cut to fit as required, replacements up to 20 in a dwelling. Surface to be dry before installing new tile. Grout joints. Includes removal and disposal of existing tiles and all resultant waste. This code cannot be claimed in addition to code 2572.",Active,,,
7647969,,Acen & Co - WWF-CTL-SIN-24 - (CIDB 11.1) - Ventia,$124.02,1,m2,0,5,$130.22,,Supply and Install new kitchen ceramic tile splashback. Includes grouting and silicone seal to all external edges. Item doesn't include removal of existing,Active,,,
7649128,,Acen & Co - WWF-PAT-REP-10 - (CIDB 11.1) - Ventia,$49.36,1,Ea.,0,5,$51.83,,"Paint all woodwork and fixings/mouldings to separate toilet and airlock - one (1) finish coat. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649129,,Acen & Co - WWF-PAT-REP-11 - (CIDB 11.1) - Ventia,$142.88,1,Ea.,0,5,$150.02,,"Paint all woodwork and fixings/mouldings to Stairwells - Two (2) finish coats. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649130,,Acen & Co - WWF-PAT-REP-12 - (CIDB 11.1) - Ventia,$73.66,1,Ea.,0,5,$77.34,,"Paint all woodwork and fixings/mouldings to Stairwells - one (1) finish coat. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649253,,Acen & Co - WWF-PAT-REP-135 - (CIDB 11.1) - Ventia,$189.11,1,Room,0,5,$198.57,,Additional for the management and preparation of all lead contaminated painted surfaces of a room where the existing paint is in poor condition including woodwork and cupboards. All work to comply with current legislation.,Active,,,
7649261,,Acen & Co - WWF-PAT-REP-143 - (CIDB 11.1) - Ventia,$58.62,1,Ea.,0,5,$61.55,,"Paint dining, bedroom, hall or sunroom woodwork only to specifications - (1) finish coat. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces,  rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649263,,Acen & Co - WWF-PAT-REP-145 - (CIDB 11.1) - Ventia,$18.56,1,m2,0,5,$19.49,,"Remove and dispose wallpaper from walls. Prepare surface ready for paint. Includes protection of existing surfaces, household items, floor coverings and fixtures. Includes removal and disposal of all resultant waste.",Active,,,
7649264,,Acen & Co - WWF-PAT-REP-146 - (CIDB 11.1) - Ventia,$9.62,1,m2,0,5,$10.10,,"Seal and sand walls ready for top coats. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649339,,Acen & Co - WWF-PAT-REP-16 - (CIDB 11.1) - Ventia,$28.03,1,m2,0,5,$29.43,,"Skim set plaster walls. Includes repair area, apply plaster, sand and finish off. Apply one (1) sealer/undercoat, two (2) finish coats of paint to match existing. Includes localised protection of adjoining surfaces and cleaning.",Active,,,
7649340,,Acen & Co - WWF-PAT-REP-17 - (CIDB 11.1) - Ventia,$30.94,1,m2,0,5,$32.49,,"Skim set fibre cement walls. Includes repair area, apply filler, sand and finish off. Apply one (1) sealer/undercoat, two (2) finish coats of paint to match existing. Includes localised protection of adjoining surfaces and cleaning.",Active,,,
7650460,,Acen & Co - WWF-PAT-REP-185 - (CIDB 11.1) - Ventia,$135.27,1,Room,0,5,$142.03,,"Paint kitchen/meals, or dining room, or bedroom, or halls or sleep out, walls only to paint manufacturers instructions - 1 finish coat [excluding kitchen cupboards]. Includes preparation of surfaces, priming, undercoating/sealer to bare, new or unpainted surfaces (small areas only). Colour as directed. Includes removal and disposal of all resultant waste.",Active,,,
7650464,,Acen & Co - WWF-PAT-REP-186 - (CIDB 11.1) - Ventia,$118.82,1,Room,0,5,$124.76,,"Paint Room Over 20m2 walls only � 1 finish coat. Includes preparation of surfaces, priming, undercoating/sealer to bare, new or unpainted surfaces (small areas only). Colour as directed. Includes removal and disposal of all resultant waste.",Active,,,
7650467,,Acen & Co - WWF-PAT-REP-187 - (CIDB 11.1) - Ventia,$163.79,1,Room,0,5,$171.98,,"Paint Bathroom, Laundry or bath/laundry,  walls only -2 finish coats. Includes preparation of surfaces, priming, undercoating/sealer to bare, new or unpainted surfaces (small areas only). Colour as directed. Includes removal and disposal of all resultant waste.",Active,,,
7650468,,Acen & Co - WWF-PAT-REP-188 - (CIDB 11.1) - Ventia,$99.20,1,Room,0,5,$104.16,,"Paint Bathroom, Laundry or bath/laundry, walls only -1 finish coat. Includes preparation of surfaces, priming, undercoating/sealer to bare, new or unpainted surfaces (small areas only). Colour as directed. Includes removal and disposal of all resultant waste.",Active,,,
7650471,,Acen & Co - WWF-PAT-REP-189 - (CIDB 11.1) - Ventia,$37.59,1,Room,0,5,$39.47,,"Paint separate toilet and airlock walls only - 1 finish coat. Includes preparation of surfaces, priming, undercoating/sealer to bare, new or unpainted surfaces (small areas only). Colour as directed. Includes removal and disposal of all resultant waste.",Active,,,
7650454,,Acen & Co - WWF-PAT-REP-192 - (CIDB 11.1) - Ventia,$88.50,1,Room,0,5,$92.92,,"Strip crazed varnish to woodwork & prepare for painting. Remove all varnish with paint and varnish remover, and then thoroughly wash with Mineral turps and allow to dry.",Active,,,
7650455,,Acen & Co - WWF-PAT-REP-193 - (CIDB 11.1) - Ventia,$107.46,1,Room,0,5,$112.83,,"Paint internal surfaces of walk-in robe two (2) finish coats. Includes preparation of surfaces, priming, undercoating/sealer to bare, new or unpainted surfaces (small areas only), rubbing down between coats. Colour as directed. Includes removal and disposal of all resultant waste.",Active,,,
7648983,,Acen & Co - WWF-PAT-REP-202 - (CIDB 11.1) - Ventia,$51.25,1,Ea.,0,5,$53.81,,Remove and dispose all tenant additions or fixtures to room. Includes patch and paint any damaged surfaces. Leave in clean safe and habitable condition. Includes disposal of all resultant waste.,Active,,,
7649122,,Acen & Co - WWF-PAT-REP-4 - (CIDB 11.1) - Ventia,$74.89,1,Ea.,0,5,$78.63,,"Paint kitchen woodwork, cupboards and fixings/mouldings to specifications - one (1) coat full gloss. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649123,,Acen & Co - WWF-PAT-REP-5 - (CIDB 11.1) - Ventia,$118.95,1,Ea.,0,5,$124.90,,"Paint kitchen woodwork, cupboards and fixings/mouldings to specifications - Two (2) coats full gloss. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649124,,Acen & Co - WWF-PAT-REP-6 - (CIDB 11.1) - Ventia,$77.91,1,Ea.,0,5,$81.81,,"Paint dining room or bedroom or halls or sunroom internal woodwork only to specifications - Two (2) finish coats. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649125,,Acen & Co - WWF-PAT-REP-7 - (CIDB 11.1) - Ventia,$49.71,1,Ea.,0,5,$52.20,,"Paint woodwork and fixings/mouldings to Room Over 20m2 floor area � one (1) finish coat. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649126,,Acen & Co - WWF-PAT-REP-8 - (CIDB 11.1) - Ventia,$89.59,1,Ea.,0,5,$94.07,,"Paint all woodwork and fixings/mouldings to Room Over 20m2 floor area � Two (2) finish coats. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649127,,Acen & Co - WWF-PAT-REP-9 - (CIDB 11.1) - Ventia,$57.44,1,Ea.,0,5,$60.31,,"Paint all woodwork and fixings/mouldings to separate toilet and airlock - Two (2) finish coats. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649260,,Acen & Co - WWF-PAT-RPL-142 - (CIDB 11.1) - Ventia,$78.74,1,Ea.,0,5,$82.68,,"Paint dining, bedroom, hall or sunroom ceiling and cornice only to specifications - (2) coats. Includes protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
7649262,,Acen & Co - WWF-PAT-RPL-144 - (CIDB 11.1) - Ventia,$29.20,1,m2,0,5,$30.66,,"Paint walls only, new plasterboard with one 1 sealer coat and two 2 finish coats. Colour as directed. Protection of existing surfaces, household items, floor coverings and fixtures. Preparation of surfaces, priming, undercoating, rubbing down between coats, and masking adjoining surfaces. Includes removal and disposal of all resultant waste.",Active,,,
